"area","trait","completeness"
"MRY","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.262400793650794
"MSI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.189177298724153
"DEL","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.279023746701847
"WDC","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.309345794392523
"NFK","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0337078651685393
"OGA","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0666666666666667
"SWC","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.140684410646388
"RUW","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.622149837133551
"CPI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.133971291866029
"EGY","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.190651906519065
"SIN","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.177033492822967
"KUW","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.201101928374656
"MDR","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.382205513784461
"SEL","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.369565217391304
"CVI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.15
"NNS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.094022054556007
"HAW","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0139687756778965
"MAU","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.029504741833509
"SCS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0961538461538462
"SCZ","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0244897959183673
"TAS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0309905921416713
"ATP","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0526315789473684
"MAQ","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0612244897959184
"MRN","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0533049040511727
"KER","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.046875
"SEY","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0388349514563107
"REU","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0308008213552361
"ROD","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0732984293193717
"MCI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0714285714285714
"GST","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.162049861495845
"LDV","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.104395604395604
"XMS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0751173708920188
"SVA","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.295918367346939
"WAK","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0
"ALD","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0656565656565657
"CGS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0769230769230769
"MDV","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0754716981132075
"CKI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.04
"GIL","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0315789473684211
"NRU","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0526315789473684
"NUE","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0319634703196347
"PHX","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0344827586206897
"SAM","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0190274841437632
"TOK","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0327868852459016
"TON","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0287907869481766
"TUV","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0384615384615385
"WAL","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0293159609120521
"COO","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0136986301369863
"LIN","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.02
"PIT","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.00847457627118644
"SCI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0163934426229508
"TUA","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0201342281879195
"TUB","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0241286863270777
"MCS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0
"MRS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.032520325203252
"DSV","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0357142857142857
"CTM","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0451977401129944
"JNF","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0251046025104603
"EAS","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.025
"MRQ","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0220994475138122
"FAL","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0655737704918033
"KZN","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0425531914893617
"STH","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0121951219512195
"BER","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.102040816326531
"TDC","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0714285714285714
"HMD","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0909090909090909
"KEG","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.125
"MPE","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.125
"CRZ","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0909090909090909
"SGE","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.173913043478261
"ASC","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0967741935483871
"ASP","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0.0333333333333333
"SSA","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0
"HBI","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0
"ANT","Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",0
"BOL","Leaf nitrogen (N) content per leaf area",0.0750913272899472
"AGW","Leaf nitrogen (N) content per leaf area",0.0309817095931318
"BZL","Leaf nitrogen (N) content per leaf area",0.0290594498669033
"MLY","Leaf nitrogen (N) content per leaf area",0.0531384545660548
"SUM","Leaf nitrogen (N) content per leaf area",0.054987899973111
"BIS","Leaf nitrogen (N) content per leaf area",0.0393462469733656
"SOL","Leaf nitrogen (N) content per leaf area",0.036128456735058
"BOR","Leaf nitrogen (N) content per leaf area",0.0411634631740092
"MXE","Leaf nitrogen (N) content per leaf area",0.0432374486331964
"MXS","Leaf nitrogen (N) content per leaf area",0.0459589090128141
"DEN","Leaf nitrogen (N) content per leaf area",0.254716981132075
"FIN","Leaf nitrogen (N) content per leaf area",0.200594985125372
"FOR","Leaf nitrogen (N) content per leaf area",0.483240223463687
"GRB","Leaf nitrogen (N) content per leaf area",0.175590289324909
"ICE","Leaf nitrogen (N) content per leaf area",0.250636132315522
"IRE","Leaf nitrogen (N) content per leaf area",0.267498267498267
"NOR","Leaf nitrogen (N) content per leaf area",0.248429192846786
"SWE","Leaf nitrogen (N) content per leaf area",0.150887573964497
"AUT","Leaf nitrogen (N) content per leaf area",0.188470650171098
"BGM","Leaf nitrogen (N) content per leaf area",0.267684478371501
"CZE","Leaf nitrogen (N) content per leaf area",0.186379928315412
"GER","Leaf nitrogen (N) content per leaf area",0.168135270302453
"HUN","Leaf nitrogen (N) content per leaf area",0.227433977138352
"NET","Leaf nitrogen (N) content per leaf area",0.262702702702703
"POL","Leaf nitrogen (N) content per leaf area",0.22295652173913
"SWI","Leaf nitrogen (N) content per leaf area",0.211967847573683
"COR","Leaf nitrogen (N) content per leaf area",0.224873795318954
"FRA","Leaf nitrogen (N) content per leaf area",0.143964562569214
"SPA","Leaf nitrogen (N) content per leaf area",0.127506734510626
"GRC","Leaf nitrogen (N) content per leaf area",0.12912969605437
"ITA","Leaf nitrogen (N) content per leaf area",0.14835256731895
"ROM","Leaf nitrogen (N) content per leaf area",0.198815566835871
"YUG","Leaf nitrogen (N) content per leaf area",0.152752124122645
"BLT","Leaf nitrogen (N) content per leaf area",0.294930875576037
"BLR","Leaf nitrogen (N) content per leaf area",0.334685598377282
"RUC","Leaf nitrogen (N) content per leaf area",0.258863525983487
"RUE","Leaf nitrogen (N) content per leaf area",0.235826771653543
"RUN","Leaf nitrogen (N) content per leaf area",0.265715795034337
"UKR","Leaf nitrogen (N) content per leaf area",0.202271332105586
"ALT","Leaf nitrogen (N) content per leaf area",0.191864927091328
"BRY","Leaf nitrogen (N) content per leaf area",0.228855721393035
"CTA","Leaf nitrogen (N) content per leaf area",0.23348593852191
"IRK","Leaf nitrogen (N) content per leaf area",0.239717978848414
"KRA","Leaf nitrogen (N) content per leaf area",0.221234798877456
"TVA","Leaf nitrogen (N) content per leaf area",0.211549793753683
"WSB","Leaf nitrogen (N) content per leaf area",0.237040319007532
"AMU","Leaf nitrogen (N) content per leaf area",0.234885337039611
"KAM","Leaf nitrogen (N) content per leaf area",0.214535901926445
"KHA","Leaf nitrogen (N) content per leaf area",0.202041912950027
"KUR","Leaf nitrogen (N) content per leaf area",0.207413945278023
"MAG","Leaf nitrogen (N) content per leaf area",0.1936
"PRM","Leaf nitrogen (N) content per leaf area",0.19188376753507
"SAK","Leaf nitrogen (N) content per leaf area",0.220095693779904
"NCS","Leaf nitrogen (N) content per leaf area",0.163165608207132
"TCS","Leaf nitrogen (N) content per leaf area",0.121450258974817
"TUR","Leaf nitrogen (N) content per leaf area",0.0708035804083275
"CHC","Leaf nitrogen (N) content per leaf area",0.0584771777967893
"CHI","Leaf nitrogen (N) content per leaf area",0.202418271383789
"CHM","Leaf nitrogen (N) content per leaf area",0.19758064516129
"CHX","Leaf nitrogen (N) content per leaf area",0.124855156431054
"MON","Leaf nitrogen (N) content per leaf area",0.166384276516435
"JAP","Leaf nitrogen (N) content per leaf area",0.0959110608630111
"ASK","Leaf nitrogen (N) content per leaf area",0.172610556348074
"ALU","Leaf nitrogen (N) content per leaf area",0.218918918918919
"GNL","Leaf nitrogen (N) content per leaf area",0.292543021032505
"NWT","Leaf nitrogen (N) content per leaf area",0.218146718146718
"NUN","Leaf nitrogen (N) content per leaf area",0.254045307443366
"YUK","Leaf nitrogen (N) content per leaf area",0.194594594594595
"ABT","Leaf nitrogen (N) content per leaf area",0.184709480122324
"BRC","Leaf nitrogen (N) content per leaf area",0.153846153846154
"MAN","Leaf nitrogen (N) content per leaf area",0.23271375464684
"SAS","Leaf nitrogen (N) content per leaf area",0.211102423768569
"LAB","Leaf nitrogen (N) content per leaf area",0.262068965517241
"NBR","Leaf nitrogen (N) content per leaf area",0.236492471213463
"NFL","Leaf nitrogen (N) content per leaf area",0.234825870646766
"NSC","Leaf nitrogen (N) content per leaf area",0.234501347708895
"ONT","Leaf nitrogen (N) content per leaf area",0.190606475148199
"QUE","Leaf nitrogen (N) content per leaf area",0.197341513292434
"COL","Leaf nitrogen (N) content per leaf area",0.117156329343489
"IDA","Leaf nitrogen (N) content per leaf area",0.116230801162308
"MNT","Leaf nitrogen (N) content per leaf area",0.141961486789073
"ORE","Leaf nitrogen (N) content per leaf area",0.107786259541985
"WAS","Leaf nitrogen (N) content per leaf area",0.126669364629705
"WYO","Leaf nitrogen (N) content per leaf area",0.135206321334504
"ILL","Leaf nitrogen (N) content per leaf area",0.165433173704832
"MIN","Leaf nitrogen (N) content per leaf area",0.199143468950749
"NDA","Leaf nitrogen (N) content per leaf area",0.214031971580817
"SDA","Leaf nitrogen (N) content per leaf area",0.188587334725122
"WIS","Leaf nitrogen (N) content per leaf area",0.19915922228061
"CNT","Leaf nitrogen (N) content per leaf area",0.195235328297501
"INI","Leaf nitrogen (N) content per leaf area",0.172431077694236
"MAI","Leaf nitrogen (N) content per leaf area",0.217815741305674
"MAS","Leaf nitrogen (N) content per leaf area",0.182953311617807
"MIC","Leaf nitrogen (N) content per leaf area",0.193176116407426
"NWH","Leaf nitrogen (N) content per leaf area",0.225130890052356
"NWJ","Leaf nitrogen (N) content per leaf area",0.170385395537525
"NWY","Leaf nitrogen (N) content per leaf area",0.170843776106934
"OHI","Leaf nitrogen (N) content per leaf area",0.17102615694165
"PEN","Leaf nitrogen (N) content per leaf area",0.167050161067648
"VER","Leaf nitrogen (N) content per leaf area",0.214199029126214
"UTA","Leaf nitrogen (N) content per leaf area",0.101654846335697
"CAL","Leaf nitrogen (N) content per leaf area",0.0749122807017544
"CHS","Leaf nitrogen (N) content per leaf area",0.0891476313216603
"ALA","Leaf nitrogen (N) content per leaf area",0.0980521624298448
"ARK","Leaf nitrogen (N) content per leaf area",0.122815087396504
"GEO","Leaf nitrogen (N) content per leaf area",0.103034344781594
"NCA","Leaf nitrogen (N) content per leaf area",0.118093922651934
"SCA","Leaf nitrogen (N) content per leaf area",0.113924050632911
"TEN","Leaf nitrogen (N) content per leaf area",0.12771182971756
"IRQ","Leaf nitrogen (N) content per leaf area",0.0928732666881651
"BZE","Leaf nitrogen (N) content per leaf area",0.059735885845963
"BZC","Leaf nitrogen (N) content per leaf area",0.0726417024759566
"NZN","Leaf nitrogen (N) content per leaf area",0.0617367706919946
"NZS","Leaf nitrogen (N) content per leaf area",0.0542676501580611
"LEE","Leaf nitrogen (N) content per leaf area",0.11534749034749
"GUY","Leaf nitrogen (N) content per leaf area",0.130939483052159
"VEN","Leaf nitrogen (N) content per leaf area",0.0766769230769231
"NWG","Leaf nitrogen (N) content per leaf area",0.0158206493214366
"VIE","Leaf nitrogen (N) content per leaf area",0.0598529926496325
"MYA","Leaf nitrogen (N) content per leaf area",0.063174772848744
"WHM","Leaf nitrogen (N) content per leaf area",0.0890218814288386
"NCB","Leaf nitrogen (N) content per leaf area",0.10731319554849
"IND","Leaf nitrogen (N) content per leaf area",0.0454309449636552
"PER","Leaf nitrogen (N) content per leaf area",0.0697731153939985
"PAN","Leaf nitrogen (N) content per leaf area",0.0913634546181527
"ARU","Leaf nitrogen (N) content per leaf area",0.0950704225352113
"VNA","Leaf nitrogen (N) content per leaf area",0.136638452237001
"CLM","Leaf nitrogen (N) content per leaf area",0.0669941938365342
"CUB","Leaf nitrogen (N) content per leaf area",0.0440406024885396
"COS","Leaf nitrogen (N) content per leaf area",0.0838526912181303
"ELS","Leaf nitrogen (N) content per leaf area",0.0951434251633059
"GUA","Leaf nitrogen (N) content per leaf area",0.072059001329948
"HON","Leaf nitrogen (N) content per leaf area",0.0941931631586804
"NIC","Leaf nitrogen (N) content per leaf area",0.116294908905159
"DOM","Leaf nitrogen (N) content per leaf area",0.061514997458058
"HAI","Leaf nitrogen (N) content per leaf area",0.0596169409225789
"CHH","Leaf nitrogen (N) content per leaf area",0.101746603825894
"LAO","Leaf nitrogen (N) content per leaf area",0.0816980376451742
"THA","Leaf nitrogen (N) content per leaf area",0.0536949903127595
"BZS","Leaf nitrogen (N) content per leaf area",0.0363636363636364
"AGE","Leaf nitrogen (N) content per leaf area",0.0408928906396549
"URU","Leaf nitrogen (N) content per leaf area",0.0312134217713617
"CHT","Leaf nitrogen (N) content per leaf area",0.0744529695936346
"ASS","Leaf nitrogen (N) content per leaf area",0.0707435937745638
"EHM","Leaf nitrogen (N) content per leaf area",0.0692459016393443
"NEP","Leaf nitrogen (N) content per leaf area",0.0813498532768177
"PHI","Leaf nitrogen (N) content per leaf area",0.0364560796192125
"GAL","Leaf nitrogen (N) content per leaf area",0.0436974789915966
"ECU","Leaf nitrogen (N) content per leaf area",0.0723357261181668
"BAN","Leaf nitrogen (N) content per leaf area",0.0897374701670644
"JAW","Leaf nitrogen (N) content per leaf area",0.0631970260223048
"LSI","Leaf nitrogen (N) content per leaf area",0.0677356020942408
"ALG","Leaf nitrogen (N) content per leaf area",0.112652608213097
"TAI","Leaf nitrogen (N) content per leaf area",0.0953578778870341
"EAI","Leaf nitrogen (N) content per leaf area",0.134670487106017
"IRN","Leaf nitrogen (N) content per leaf area",0.063680118474639
"LBS","Leaf nitrogen (N) content per leaf area",0.0939907550077042
"PAR","Leaf nitrogen (N) content per leaf area",0.0439932318104907
