"","area","trait","completeness"
"1935","NWH","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.178010471204188
"1936","NWJ","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.160750507099391
"1937","NWY","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.152046783625731
"1938","OHI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.176056338028169
"1939","PEN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.162908421537046
"1940","VER","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.180825242718447
"1941","UTA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0476190476190476
"1942","CAL","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0345614035087719
"1943","CHS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0351968713892098
"1944","ALA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.118851105975569
"1945","ARK","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.136154553817847
"1946","GEO","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.117705901967322
"1947","NCA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.126726519337017
"1948","SCA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.125815113156885
"1949","TEN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.146541137945149
"1950","IRQ","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0657852305707836
"1951","BZE","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0551271824869272
"1952","BZC","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0686515244526294
"1953","NZN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.131614654002714
"1954","NZS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.104847207586934
"1955","LEE","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.138030888030888
"1956","GUY","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.107568487850178
"1957","VEN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0689230769230769
"1958","NWG","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0174701956961835
"1959","VIE","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0273013650682534
"1960","MYA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0296098343132015
"1961","WHM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0458200860295493
"1962","NCB","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0627980922098569
"1963","IND","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0297248182762201
"1964","PER","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0587460356184435
"1965","PAN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.100659736105558
"1966","ARU","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.133802816901408
"1967","VNA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.15235792019347
"1968","CLM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0580210321166105
"1969","CUB","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0553372626064178
"1970","COS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0901794145420208
"1971","ELS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0996875887531951
"1972","GUA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.074839801716842
"1973","HON","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0992685475444096
"1974","NIC","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.128724672228844
"1975","DOM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0805795627859685
"1976","HAI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0776908551389264
"1977","CHH","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0493484890490712
"1978","LAO","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0382458950740889
"1979","THA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.024817787618784
"1980","BZS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0484457478005865
"1981","AGE","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0600262614894016
"1982","URU","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0632071790870074
"1983","CHT","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0288434214265416
"1984","ASS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0330136770947964
"1985","EHM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0288524590163934
"1986","NEP","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0373328985979785
"1987","PHI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0209865858935526
"1988","GAL","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0756302521008403
"1989","ECU","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0607951408061844
"1990","BAN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0482100238663484
"1991","JAW","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0351301115241636
"1992","LSI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0543193717277487
"1993","ALG","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.106548279689234
"1994","TAI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0487079807912188
"1995","EAI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.120821394460363
"1996","IRN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.039244724176231
"1997","LBS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0767847971237802
"1998","PAR","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0582816318856928
"1999","KGZ","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0530905360348807
"2000","POR","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.156531531531532
"2001","BZN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0884317994144584
"2002","ARI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.047685056833934
"2003","MOL","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0390362915523025
"2004","PUE","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.128301886792453
"2005","ERI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0770065075921909
"2006","ETH","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0558346213292117
"2007","SOM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0548294548932101
"2008","SUD","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0746527777777778
"2009","SAU","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0781853281853282
"2010","YEM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0666988883518608
"2011","IOW","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.176359039190898
"2012","KAN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.136599423631124
"2013","MSO","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.145557655954631
"2014","NEB","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.142660234321158
"2015","OKL","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.118034225537516
"2016","NEV","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0474000707463742
"2017","NWM","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.053071820017306
"2018","TEX","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.065546218487395
"2019","MXC","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0482573726541555
"2020","MXG","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0747448979591837
"2021","MXN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0421052631578947
"2022","AGS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0425023877745941
"2023","CLC","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0235567352355674
"2024","CLN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0279680365296804
"2025","MXI","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0689655172413793
"2026","CHN","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0492396813902969
"2027","KOR","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0819518298404754
"2028","NSW","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.181663837011885
"2029","NTA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.104688662862813
"2030","QLD","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.123003779105205
"2031","SOA","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.149889555064689
"2032","VIC","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.158227848101266
"2033","MXT","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0694037145650049
"2034","CLS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0312046444121916
"2035","PAK","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0577768014059754
"2036","CPP","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0117270105735341
"2037","OFS","Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",0.0245398773006135
